index,budget,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,genres,keywords,production_companies,production_countries,year,month,date,spoken_languages,cast,director,exec_prod,screenplay,composer,budget_range,runtime_range,century,genre,production_company,production_country,spoken_language,overview_length,num_spoken_languages,top30cast_yn,top100directors_yn,top100exec_prod_yn,top100screenplays_yn,top100composers_yn,top100prod_comp_yn,top15prod_country_yn
1946,25000000,11699,en,The Bad Lieutenant: Port of Call - New Orleans,"Terrence McDonagh, a New Orleans Police sergeant, who starts out as a good cop, receiving a medal and a promotion to lieutenant for heroism during Hurricane Katrina. During his heroic act, McDonagh injures his back and later becomes addicted to prescription pain medication. McDonagh finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants.",17.339852,2009-09-11,10589102,122.0,The only criminal he can't catch is himself.,The Bad Lieutenant: Port of Call - New Orleans,6.0,326,"['Drama', 'Crime']","['police brutality', 'organized crime', 'policeman', 'illegal drugs', 'murder investigation', 'corrupt cop']","['Saturn Films', 'Nu Image Films', 'Edward R. Pressman Film', 'Millennium Films', 'Polsky Films', 'Osiris Productions', 'Lieutenant Productions']",['United States of America'],2009.0,9.0,11.0,"['Español', 'English']","['Nicolas Cage', 'Eva Mendes', 'Val Kilmer', 'Fairuza Balk', 'Shawn Hatosy']",Werner Herzog,Boaz Davidson,,Mark Isham,20-30mil,120-130min,2000s,Drama,Saturn Films,United States of America,Español,387,2,1,0,0,0,0,0,1
1948,25000000,48034,fr,Les petits mouchoirs,"Despite a traumatic event, a group of friends decide to go ahead with their annual beach vacation. Their relationships, convictions, sense of guilt and friendship are sorely tested. They are finally forced to own up to the little white lies they've been telling each other.",15.279020999999998,2010-10-20,48531470,154.0,The one thing friends can't escape is a few home truths.,Little White Lies,7.1,380,"['Comedy', 'Drama']","['american football', 'country house', 'motorboat', 'male female relationship', 'thirty something', 'beach house', 'organic food', 'weasel', 'group of friends', 'reprimand', 'declaration of love', 'parent child relationship', 'texting', 'low tide', 'forced', 'interrupted vacation', 'osteopath', 'lovesick']","['M6 Films', 'Les Productions du Trésor', 'EuropaCorp']",['France'],2010.0,10.0,20.0,['Français'],"['François Cluzet', 'Marion Cotillard', 'Benoît Magimel', 'Gilles Lellouche', 'Jean Dujardin']",Guillaume Canet,Hugo Sélignac,,,20-30mil,150-200min,2010s,Comedy,M6 Films,France,Français,273,1,1,0,0,0,0,0,0
1951,25000000,36696,ru,Белка и Стрелка. Звёздные собаки,"Belka, the amazing flying dog is unexpectedly hurdled into the streets of Moscow when the rocket she is in malfunctions during one of her circus routines. Fortunately the crash leads her to meet a streetwise dog named Strelka and her irredeemable rat friend Venya. Together with other amusing friends found along the way, the three find themselves in a space program-training center where they get sent away in a rocket, leaving planet Earth...",5.753564,2010-03-18,6500000,85.0,,Space Dogs,6.3,10,"['Family', 'Animation']","['russia', 'space mission', 'space', 'outer space', 'dog']",['CN Film'],"['United States of America', 'Russia']",2010.0,3.0,18.0,['Pусский'],"['Anna Bolshova', 'Evgeny Mironov', 'Sergey Garmash', 'Aleksandr Bashirov', 'Elena Yakovleva']",Inna Evlannikova,,,,20-30mil,<90min,2010s,Family,CN Film,United States of America,Pусский,444,1,1,0,0,0,0,0,1
1952,25000000,109091,en,The Counselor,A rich and successful lawyer named Counselor is about to get married to his fiancée but soon meets up with the middle-man known as Westray who tells him his drug trafficking plan has taken a horrible twist and now he must protect himself and his soon bride-to-be lover as the truth of the drug business uncovers and targets become chosen.,35.022029,2013-10-25,71009334,117.0,Sin Is A Choice.,The Counselor,5.0,712,"['Thriller', 'Crime', 'Drama']","['poetry', 'lawyer', 'drug smuggling', 'drug trafficking', 'red dress']","['Ingenious Media', 'Fox 2000 Pictures', 'Scott Free Productions', 'Kanzaman', 'Nick Wechsler Productions', 'Big Screen Productions', 'Chockstone Pictures', 'Translux', 'TSG Entertainment']","['United Kingdom', 'United States of America']",2013.0,10.0,25.0,['English'],"['Michael Fassbender', 'Cameron Diaz', 'Javier Bardem', 'Goran Visnjic', 'Penélope Cruz']",Ridley Scott,Mark Huffam,,Daniel Pemberton,20-30mil,110-120min,2010s,Thriller,Ingenious Media,United Kingdom,English,338,1,0,0,0,0,0,1,1
1954,25000000,33157,en,Waterloo,"After defeating France and imprisoning Napoleon on Elba, ending two decades of war, Europe is shocked to find Napoleon has escaped and has caused the French Army to defect from the King back to him. The best of the British generals, the Duke of Wellington, beat Napolean's best generals in Spain and Portugal, but now must beat Napoleon himself with an Anglo Allied army.",1.894749,1970-10-26,3052000,128.0,,Waterloo,7.0,31,"['History', 'Action', 'Drama']","['biography', 'napoleon bonaparte', 'waterloo']","['Paramount Pictures', 'Dino de Laurentiis Cinematografica', 'Mosfilm']","['Italy', 'Russia']",1970.0,10.0,26.0,"['English', 'Pусский']","['Rod Steiger', 'Christopher Plummer', 'Orson Welles', 'Jack Hawkins', 'Virginia McKenna']",Sergey Bondarchuk,,H.A.L. Craig,,20-30mil,120-130min,1970s,History,Paramount Pictures,Italy,English,371,2,1,0,0,0,0,1,1
1957,14000000,859,en,Dangerous Liaisons,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuil’s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned in this love triangle drama.,14.480628,1988-12-16,34670720,119.0,Lust. Seduction. Revenge. The Game As You've Never Seen It Played Before.,Dangerous Liaisons,7.0,257,"['Drama', 'Romance']","['lovesickness', 'sexuality', 'cheating', 'cynic', 'ladykiller', 'fiancé', 'arranged marriage', 'passion', 'seduction', 'love letter', 'boredom', 'courtly life', 'french revolution', 'lover', 'plan', 'praise', 'gender roles']","['Lorimar Film Entertainment', 'Warner Bros.', 'NFH Productions']","['United Kingdom', 'United States of America']",1988.0,12.0,16.0,['English'],"['Glenn Close', 'John Malkovich', 'Michelle Pfeiffer', 'Swoosie Kurtz', 'Keanu Reeves']",Stephen Frears,,Choderlos de Laclos,George Fenton,10-20mil,110-120min,1980s,Drama,Lorimar Film Entertainment,United Kingdom,English,330,1,1,0,0,0,0,0,1
1958,25000000,83770,en,On the Road,"Dean and Sal are the portrait of the Beat Generation. Their search for ""It"" results in a fast paced, energetic roller coaster ride with highs and lows throughout the U.S.",14.613152,2012-05-22,8784318,137.0,The best teacher is experience.,On the Road,5.5,301,"['Adventure', 'Drama']","['based on novel', 'cemetery', 'narration', 'nudity', 'funeral', 'song', 'friendship', 'road trip', 'marijuana', 'snow', 'cigarette smoking', 'writer', 'photograph', 'on the road', 'sex scene', 'typewriter', 'voice over', 'suicide thoughts', 'road movie', 'denver colorado', 'kerouac']","['American Zoetrope', 'France 2 Cinéma', 'VideoFilmes', 'Vanguard Films', 'Canal+', 'SPAD Films', 'MK2 Productions', 'Film4', 'Ciné+', 'France Télévisions', 'Nomadic Pictures', 'Kramer & Sigman Films', 'Jerry Leider Company']","['Brazil', 'France', 'United Kingdom', 'United States of America']",2012.0,5.0,22.0,"['English', 'Français']","['Garrett Hedlund', 'Sam Riley', 'Kristen Stewart', 'Amy Adams', 'Tom Sturridge']",Walter Salles,Francis Ford Coppola,José Rivera,Gustavo Santaolalla,20-30mil,130-140min,2010s,Adventure,American Zoetrope,Brazil,English,170,2,1,0,0,0,0,0,0
1959,24000000,168,en,Star Trek IV: The Voyage Home,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",22.258428,1986-11-25,133000000,119.0,The key to saving the future can only be found in the past.,Star Trek IV: The Voyage Home,6.9,477,"['Science Fiction', 'Adventure']","['saving the world', 'san francisco', 'uss enterprise-a', 'time travel', 'whale', 'marine biologist', 'vulcan', 'space opera']",['Paramount Pictures'],['United States of America'],1986.0,11.0,25.0,"['English', 'suomi']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei']",Leonard Nimoy,,Nicholas Meyer,Leonard Rosenman,20-30mil,110-120min,1980s,Science Fiction,Paramount Pictures,United States of America,English,573,2,1,0,0,0,0,1,1
1960,24000000,1246,en,Rocky Balboa,"When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder, Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger and thirty years his junior.",30.445257,2006-12-20,155721132,102.0,It ain't over 'til it's over.,Rocky Balboa,6.5,835,['Drama'],"['philadelphia', 'transporter', 'fight', ""love of one's life"", 'publicity', 'boxer', 'grave', 'tombstone', 'tv station', 'boxing match', 'comeback', 'training', 'restaurant owner', 'world champion', 'challenger', 'virtual fight', 'defeat', 'victory', 'cancer', 'over-the-hill fighter']","['Columbia Pictures', 'Revolution Studios', 'Rogue Marble', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],2006.0,12.0,20.0,"['English', 'Español']","['Sylvester Stallone', 'Burt Young', 'Milo Ventimiglia', 'Geraldine Hughes', 'James Francis Kelly III']",Sylvester Stallone,,Sylvester Stallone,Bill Conti,20-30mil,100-110min,2000s,Drama,Columbia Pictures,United States of America,English,363,2,1,0,0,0,0,1,1
1961,24000000,4233,en,Scream 2,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",35.244037,1997-12-09,172363301,120.0,Someone has taken their love of sequels one step too far.,Scream 2,6.1,840,"['Horror', 'Mystery']","['film festivals', 'slaughter', 'slasher']","['Miramax Films', 'Konrad Pictures', 'Maven Entertainment', 'Dimension Films']",['United States of America'],1997.0,12.0,9.0,['English'],"['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Sarah Michelle Gellar', 'Jamie Kennedy']",Wes Craven,,Kevin Williamson,Marco Beltrami,20-30mil,110-120min,1990s,Horror,Miramax Films,United States of America,English,364,1,1,0,0,0,0,0,1
1962,25000000,174751,en,Jane Got a Gun,"After her outlaw husband returns home shot with eight bullets and barely alive, Jane reluctantly reaches out to an ex-lover who she hasn't seen in over ten years to help her defend her farm when the time comes that her husband's gang eventually tracks him down to finish the job.",15.333575,2016-01-01,1397284,98.0,,Jane Got a Gun,5.4,285,"['Action', 'Drama', 'Western']",[],"['Handsomecharlie Films', 'Unanimous Pictures', 'Straight Up Films', '1821 Pictures', 'Scott Pictures']",['United States of America'],2016.0,1.0,1.0,['English'],"['Natalie Portman', 'Joel Edgerton', 'Ewan McGregor', 'Noah Emmerich', 'Boyd Holbrook']",Gavin O'Connor,,Joel Edgerton,,20-30mil,90-100min,2010s,Action,Handsomecharlie Films,United States of America,English,279,1,0,0,0,0,0,0,1
1963,24000000,184098,en,Think Like a Man Too,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",15.237142,2014-06-20,70181428,105.0,,Think Like a Man Too,6.4,225,"['Comedy', 'Romance']",[],['Will Packer Productions'],['United States of America'],2014.0,6.0,20.0,['English'],"['Adam Brody', 'Michael Ealy', 'Jerry Ferrara', 'Meagan Good', 'Regina Hall']",Tim Story,Ben Waisbren,,,20-30mil,100-110min,2010s,Comedy,Will Packer Productions,United States of America,English,208,1,1,0,0,0,0,0,1
1964,41300000,2069,en,The Whole Nine Yards,"A mobster named Jimmy the Tulip agrees to cooperate with an FBI investigation in order to stay out of prison; he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbors figure out his true identity and come knocking to see if he'd be up for one more hit, suburban style.",23.441135,2000-02-18,106371651,98.0,"In the heart of suburbia, a hit man with heart has just moved in.",The Whole Nine Yards,6.2,531,"['Comedy', 'Crime']","['bounty', 'gangster boss', 'montreal', 'gangster', 'dentist', 'hoodlum']","['Franchise Pictures', 'Warner Bros.', 'Morgan Creek Productions', 'Nine Yards Productions', 'Rational Packaging Company', 'Lansdown Films']","['Canada', 'United States of America']",2000.0,2.0,18.0,"['English', 'Français', 'Español']","['Bruce Willis', 'Matthew Perry', 'Rosanna Arquette', 'Michael Clarke Duncan', 'Kevin Pollak']",Jonathan Lynn,Elie Samaha,Mitchell Kapner,Randy Edelman,40-50mil,90-100min,2000s,Comedy,Franchise Pictures,Canada,English,369,3,0,0,0,0,0,0,0
1965,8200000,1788,en,Footloose,"When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock.",25.03414,1984-02-17,80035402,107.0,,Footloose,6.4,505,"['Drama', 'Family', 'Music', 'Romance']","['dancing', 'dancer', 'dance', 'music', 'dance teacher']","['Paramount Pictures', 'IndieProd Company Productions']",['United States of America'],1984.0,2.0,17.0,['English'],"['Kevin Bacon', 'John Lithgow', 'Dianne Wiest', 'Chris Penn', 'Lori Singer']",Herbert Ross,,Dean Pitchford,,5-10mil,100-110min,1980s,Drama,Paramount Pictures,United States of America,English,130,1,1,0,0,0,0,1,1
1966,24000000,11635,en,Old School,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,24.70166,2003-02-21,87055349,91.0,"All the fun of college, none of the education.",Old School,6.6,541,['Comedy'],"['sex doll', 'streaking', 'mouth to mouth resuscitation']","['DreamWorks SKG', 'The Montecito Picture Company']",['United States of America'],2003.0,2.0,21.0,['English'],"['Luke Wilson', 'Will Ferrell', 'Vince Vaughn', 'Ellen Pompeo', 'Leah Remini']",Todd Phillips,Ivan Reitman,Todd Phillips,,20-30mil,90-100min,2000s,Comedy,DreamWorks SKG,United States of America,English,101,1,1,0,0,0,0,1,1
1967,24000000,177,en,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,16.146572,1991-09-09,41895491,137.0,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.",The Fisher King,7.2,341,"['Comedy', 'Drama']","['holy grail', 'homeless person', 'loss of lover', 'mental disease', 'sense of guilt', 'suppressed past', 'yuppie', 'cynic', 'fantasy', 'self-discovery', 'housebreaking', 'forgiveness', 'gun rampage', 'talk show', 'legend', 'unsociability', 'person running amok']",['TriStar Pictures'],['United States of America'],1991.0,9.0,9.0,['English'],"['Jeff Bridges', 'Robin Williams', 'Mercedes Ruehl', 'Amanda Plummer', 'Michael Jeter']",Terry Gilliam,,,George Fenton,20-30mil,130-140min,1990s,Comedy,TriStar Pictures,United States of America,English,158,1,0,0,0,0,0,0,1
1968,65000000,3600,en,I Still Know What You Did Last Summer,"Unfinished business with coed Julie James brings the murderer to the Bahamas to terrorize her and her friends, Karla, Tyrell and Will, during a vacation. Can Ray Bronson who survived a bloody attack alongside Julie two summers ago, get to the island in time to save everyone?",20.793026,1998-11-13,40002112,100.0,Someone is dying for a second chance.,I Still Know What You Did Last Summer,5.1,374,"['Horror', 'Mystery', 'Thriller']","['competition', 'island', 'radio', 'bahamas', 'college', 'knife', 'fisherman', 'vacation', 'revenge', 'murder', 'marijuana', 'resort', 'blood', 'slasher', 'storm', 'hook', 'killer']","['Columbia Pictures', 'Mandalay Entertainment', 'Summer Knowledge LLC']",['United States of America'],1998.0,11.0,13.0,['English'],"['Jennifer Love Hewitt', 'Freddie Prinze Jr.', 'Mekhi Phifer', 'Brandy Norwood', 'Muse Watson']",Danny Cannon,,Trey Callaway,John Frizzell,50-100mil,90-100min,1990s,Horror,Columbia Pictures,United States of America,English,275,1,1,0,0,0,0,1,1
